#	Time	X	Y	Z	T1	a1	b1	t1	r/min	T2	a2	b2	t2	r/min	GlobalTime	#
1382	-6496.26	-2603.89	182.07	32.438339	0.939477	0.195122	70441150	1849.663141	30.7663	0.795681	0.058733	70736972	1950.185755	2022年1月24日	12时22分39秒	1424
1389	-6496.4	-2589.29	181.45	32.438061	0.939844	0.195446	73684981	1849.678993	30.7663	0.795977	0.05898	73813593	1950.185755	2022年1月24日	12时22分39秒	1431
1392	-6496.35	-2581.52	180.96	32.43832	0.940043	0.195613	75306884	1849.664224	30.766239	0.796136	0.059106	75351908	1950.189622	2022年1月24日	12时22分39秒	1434
1399	-6495.32	-2564.84	179.56	32.438259	0.940478	0.195956	78550710	1849.667703	30.766239	0.796469	0.059349	78428531	1950.189622	2022年1月24日	12时22分39秒	1441
1402	-6508.32	-2558.96	178.55	32.43808	0.940706	0.196132	80172623	1849.677909	30.766279	0.79681	0.059603	81505148	1950.187086	2022年1月24日	12时22分39秒	1444
1408	-6493.05	-2537.91	177.79	32.438301	0.941163	0.196523	83416428	1849.665308	30.766239	0.796991	0.059753	83043462	1950.189622	2022年1月24日	12时22分39秒	1450
1415	-6491.78	-2518.36	177.12	32.438122	0.941649	0.196953	86660246	1849.675515	30.7663	0.797363	0.06008	86120084	1950.185755	2022年1月24日	12时22分39秒	1457
1418	-6507.22	-2511.52	176.72	32.43808	0.941896	0.197176	88282152	1849.677909	30.76626	0.797747	0.060415	89196702	1950.188291	2022年1月24日	12时22分39秒	1460
1425	-6490.12	-2488.19	175.91	32.438339	0.942405	0.197615	91525962	1849.663141	30.766159	0.79795	0.060583	90735015	1950.194693	2022年1月24日	12时22分39秒	1467
1428	-6507.34	-2481.01	175.3	32.438122	0.942674	0.197846	93147879	1849.675515	30.766359	0.798373	0.060943	93811630	1950.182015	2022年1月24日	12时22分39秒	1470
1434	-6489.36	-2456.17	174.5	32.438141	0.943218	0.198319	96391697	1849.674431	30.766121	0.798595	0.061131	95349948	1950.197102	2022年1月24日	12时22分39秒	1476
1438	-6507.57	-2448.9	174.52	32.43808	0.943481	0.198567	98013604	1849.677909	30.766121	0.799017	0.06154	98426566	1950.197102	2022年1月24日	12时22分39秒	1480
1444	-6508.63	-2428	175.68	32.438141	0.943964	0.199088	101257415	1849.674431	30.76626	0.799418	0.062009	101503177	1950.188291	2022年1月24日	12时22分39秒	1486
1447	-6509.75	-2417.75	176.53	32.438381	0.944196	0.199355	102879322	1849.660746	30.766041	0.799618	0.062259	103041490	1950.202173	2022年1月24日	12时22分39秒	1489
1454	-6513.54	-2398.73	178.85	32.43808	0.944618	0.199874	106123154	1849.677909	30.76622	0.799999	0.062781	106118106	1950.190826	2022年1月24日	12时22分39秒	1496
1457	-6533.2	-2393.29	180.8	32.438099	0.944799	0.200121	107745058	1849.676826	30.766239	0.800356	0.063271	109194731	1950.189622	2022年1月24日	12时22分39秒	1499
1464	-6521.51	-2374.54	181.91	32.438339	0.945157	0.200558	110988868	1849.663141	30.76618	0.800537	0.063489	110733043	1950.193362	2022年1月24日	12时22分39秒	1506
1470	-6528.12	-2360	182.31	32.43808	0.945529	0.200935	114232696	1849.677909	30.766239	0.800918	0.063885	113809667	1950.189622	2022年1月24日	12时22分40秒	1512
