#Time,X,Y,Z,q_x,q_y,q_z,q_w
1350,-6.432980714,-2.383580401,0.051777561,0.616938158,0.786043987,-0.023428438,-0.031197243
1351,-6.43355006,-2.381783965,0.051838361,0.616172903,0.786641306,-0.02356019,-0.031166116
1352,-6.434098541,-2.379955888,0.051898873,0.615404463,0.787242949,-0.023624398,-0.031109077
1353,-6.434623737,-2.378104431,0.051964683,0.614665758,0.787824812,-0.023611747,-0.030992839
1354,-6.435121542,-2.376243894,0.052036869,0.613943246,0.788396409,-0.023549375,-0.030825644
1355,-6.435593977,-2.374369404,0.052109242,0.613225686,0.788966742,-0.023439783,-0.030599259
1356,-6.43603738,-2.372492272,0.052190226,0.612539182,0.789514729,-0.023275157,-0.030339905
1357,-6.436448211,-2.370610507,0.052283049,0.611877572,0.790046649,-0.023042442,-0.030019586
1358,-6.436816723,-2.368731409,0.052382711,0.611277591,0.790535543,-0.022718512,-0.02961639
1359,-6.437143125,-2.366836095,0.052495518,0.610740096,0.790979925,-0.022300715,-0.029154277
1360,-6.437411575,-2.364951537,0.052617094,0.61026157,0.791379777,-0.021815728,-0.028686904
1361,-6.437630392,-2.363053467,0.052743815,0.609811831,0.791754086,-0.021339968,-0.028277247
1362,-6.437807228,-2.361145773,0.052866105,0.609346204,0.79213353,-0.020946318,-0.027980805
1363,-6.43795062,-2.359216546,0.052978088,0.608811814,0.792556661,-0.020710359,-0.02780639
1364,-6.43805658,-2.357264664,0.053071744,0.608173319,0.793052284,-0.020624095,-0.02771165
1365,-6.438119139,-2.355288476,0.053156348,0.607453938,0.793605807,-0.020648137,-0.027625903
1366,-6.438132796,-2.353289061,0.053233976,0.606706228,0.794179039,-0.020738411,-0.02751592
1367,-6.43809697,-2.351266112,0.053299122,0.605968089,0.794744741,-0.020842099,-0.027369306
1368,-6.438010107,-2.349222772,0.053353057,0.605306594,0.795252379,-0.020918881,-0.027202622
1369,-6.437871066,-2.347178264,0.053399866,0.604754826,0.795677795,-0.020914901,-0.02703727
1370,-6.437691765,-2.345133914,0.05344052,0.604330062,0.79600747,-0.020819006,-0.026904509
1371,-6.437476402,-2.343101843,0.053469304,0.603993786,0.796270258,-0.020646628,-0.026812307
1372,-6.437233071,-2.341078572,0.053487278,0.603715766,0.796489263,-0.020406623,-0.026752529
1373,-6.43696869,-2.339060719,0.05349647,0.603468688,0.796684841,-0.020119227,-0.026721207
1374,-6.436685634,-2.337048565,0.053492947,0.603233151,0.796872392,-0.019775545,-0.026703647
1375,-6.436389999,-2.335038232,0.053480756,0.603003253,0.797055758,-0.019377976,-0.026714984
1376,-6.436082109,-2.333029141,0.05345961,0.602774319,0.797238713,-0.018922076,-0.026749016
1377,-6.43576353,-2.331017622,0.05342606,0.602584977,0.797392145,-0.018409927,-0.026799026
1378,-6.435431423,-2.329006073,0.053387994,0.602438528,0.797514692,-0.017822026,-0.026842339
1379,-6.435085968,-2.326987446,0.053346807,0.602340443,0.797602481,-0.017175581,-0.026856513
1380,-6.434729705,-2.324946372,0.053302703,0.602254484,0.797682966,-0.016532292,-0.026797473
1381,-6.434351926,-2.322898491,0.053261295,0.602182082,0.797755545,-0.015916694,-0.02663623
1382,-6.433949532,-2.32083638,0.053227875,0.602149135,0.797802414,-0.015359097,-0.026302578
1383,-6.433515918,-2.31876668,0.053201364,0.602192145,0.797796355,-0.014856253,-0.025785421
1384,-6.433045851,-2.316701147,0.053192472,0.602364447,0.797695966,-0.014408503,-0.025112043
1385,-6.432547946,-2.314635551,0.053191527,0.602662985,0.797498899,-0.01405974,-0.024395838
1386,-6.432031148,-2.31257706,0.053199604,0.603058972,0.797222908,-0.013816671,-0.023761538
1387,-6.431508672,-2.310527241,0.053214822,0.603501107,0.796903892,-0.013707681,-0.023295936
1388,-6.430997028,-2.308466864,0.053234772,0.603901683,0.796606665,-0.013733363,-0.023064524
1389,-6.43050107,-2.306385778,0.053260133,0.604195397,0.796381591,-0.013873148,-0.02306123
1390,-6.430015717,-2.304274073,0.053300801,0.604366863,0.796243862,-0.014061701,-0.023209398
1391,-6.429532082,-2.302116946,0.053368863,0.604425585,0.796191505,-0.014193495,-0.0233954
1392,-6.429038998,-2.299905825,0.053474032,0.604409673,0.796198416,-0.01423108,-0.023547955
1393,-6.428534617,-2.297631006,0.053617487,0.604372538,0.796226505,-0.014123676,-0.023615855
1394,-6.428014732,-2.295305666,0.0537982,0.604331773,0.796261717,-0.013896433,-0.023606699
1395,-6.427486396,-2.292926308,0.054002187,0.604288235,0.79630107,-0.013593628,-0.023570073
1396,-6.426958623,-2.290493125,0.054216105,0.604206437,0.796369057,-0.013261656,-0.023559177
1397,-6.426435845,-2.288023318,0.054435641,0.604085663,0.796464561,-0.012955948,-0.023597849
1398,-6.425926815,-2.285517461,0.054653122,0.603937495,0.796579202,-0.012659721,-0.023681388
1399,-6.425424594,-2.282997705,0.054876926,0.603798274,0.79668669,-0.012344668,-0.023781739
1400,-6.424927454,-2.280467024,0.055104547,0.603738334,0.796733547,-0.011980608,-0.023919539
1401,-6.424436878,-2.277919558,0.055332815,0.603629879,0.796819181,-0.011646163,-0.023969321
1402,-6.423951539,-2.275356702,0.055564796,0.603603738,0.796843473,-0.011331093,-0.023971105
1403,-6.423476264,-2.27276954,0.055794429,0.603637414,0.796823495,-0.011082731,-0.023903207
1404,-6.423003225,-2.270186959,0.056012914,0.603728265,0.796759805,-0.01093247,-0.02380076
1405,-6.422539531,-2.267593683,0.056214313,0.603905077,0.796630272,-0.010851355,-0.023687902
1406,-6.422078215,-2.264999653,0.056401185,0.604155779,0.796444153,-0.010822252,-0.023566588
1407,-6.421613551,-2.262400918,0.056569811,0.604433198,0.796236986,-0.010814355,-0.023456807
1408,-6.421139438,-2.259800484,0.056724454,0.604701105,0.796035564,-0.010794283,-0.023397403
1409,-6.420662199,-2.257201712,0.056862316,0.604937291,0.795856282,-0.010772082,-0.02340117
1410,-6.420194659,-2.254609899,0.05698481,0.605125001,0.795709981,-0.010800703,-0.023509661
1411,-6.419747408,-2.252018565,0.057089691,0.605204836,0.795641691,-0.010910154,-0.023714439
1412,-6.419319565,-2.249423204,0.057177926,0.605137016,0.795682471,-0.011108531,-0.023983302
1413,-6.418907124,-2.246806573,0.057252483,0.604883156,0.795863556,-0.01135139,-0.024263432
1414,-6.418493759,-2.244172396,0.057314385,0.604464865,0.796169863,-0.011600404,-0.024519511
1415,-6.418069456,-2.241504854,0.057373865,0.603898723,0.796588861,-0.011824829,-0.024752628
1416,-6.4176197,-2.238813097,0.057430046,0.603233088,0.79708321,-0.011985031,-0.024991133
1417,-6.417143123,-2.236106964,0.057482059,0.602533156,0.797601726,-0.012120908,-0.025265918
1418,-6.416653651,-2.233405141,0.057537676,0.601840358,0.798110072,-0.012276339,-0.025647399
1419,-6.416172612,-2.230723498,0.057580759,0.601183326,0.798584147,-0.012526768,-0.026173426
1420,-6.415718285,-2.228069497,0.057614432,0.600577566,0.799010748,-0.012941399,-0.026850163
1421,-6.415295108,-2.225453346,0.057639553,0.600034713,0.799383457,-0.013494575,-0.027610292
1422,-6.414904744,-2.222861723,0.057662012,0.599541357,0.799713771,-0.014116241,-0.028439022
1423,-6.414538038,-2.220297161,0.057686441,0.599079032,0.800019863,-0.014713678,-0.029258168
1424,-6.41419037,-2.217744232,0.05772212,0.598631238,0.800317553,-0.015226571,-0.030010106
1425,-6.413855582,-2.21520437,0.05776066,0.598167119,0.800631457,-0.015609517,-0.030687306
1426,-6.413529575,-2.212664418,0.057804378,0.59767821,0.800969918,-0.015843438,-0.03125593
1427,-6.413200759,-2.210139959,0.057857259,0.597192598,0.801312642,-0.015921522,-0.031710509
1428,-6.412871749,-2.207634466,0.057921589,0.596781523,0.801606011,-0.015885041,-0.032051238
1429,-6.412548517,-2.205169065,0.057997783,0.596510218,0.801800221,-0.015804851,-0.032282687
1430,-6.412251666,-2.202749557,0.058087203,0.596430928,0.801853361,-0.015794684,-0.03243244
1431,-6.411996033,-2.200401091,0.058184835,0.596534842,0.801769232,-0.015902992,-0.032548043
1432,-6.411795505,-2.198120367,0.058288563,0.596794396,0.801567333,-0.01612571,-0.032653034
1433,-6.411652974,-2.195897305,0.058406256,0.597148558,0.801293008,-0.016447092,-0.032750698
1434,-6.411567974,-2.193718969,0.058540396,0.597505309,0.801015854,-0.016832921,-0.032827747
1435,-6.411534694,-2.191582185,0.058690581,0.597817941,0.800772365,-0.017233888,-0.032868251
1436,-6.41154193,-2.189472049,0.058865392,0.598048679,0.800592598,-0.017609145,-0.032850985
1437,-6.411577575,-2.18737504,0.059069328,0.598218571,0.800463868,-0.01791637,-0.032728282
1438,-6.411625091,-2.18530966,0.059307011,0.59839091,0.800340332,-0.018121707,-0.032485015
1439,-6.411686776,-2.183257866,0.059584085,0.59863308,0.800170968,-0.018208204,-0.032145282
1440,-6.411760619,-2.181228448,0.05989721,0.598956802,0.799943739,-0.01826019,-0.031738444
1441,-6.411856188,-2.179210896,0.060231441,0.59932404,0.799684392,-0.018330972,-0.031297667
1442,-6.41198095,-2.177197601,0.060575776,0.599677465,0.799433691,-0.01846229,-0.030852154
1443,-6.412141474,-2.175167858,0.060923354,0.599957658,0.799234209,-0.018700332,-0.030426722
1444,-6.412328079,-2.173124866,0.061272296,0.600133659,0.79911061,-0.018978877,-0.030027114
1445,-6.412533844,-2.171046168,0.06161425,0.600200194,0.799066523,-0.019237707,-0.02970403
1446,-6.412747961,-2.168917827,0.061953254,0.600190399,0.799079498,-0.019409177,-0.029440188
1447,-6.412962021,-2.166746559,0.062282417,0.600194922,0.799081778,-0.019486088,-0.029234579
1448,-6.413175845,-2.164535519,0.062602794,0.600270133,0.799032343,-0.019457287,-0.029060211
1449,-6.413391654,-2.162298206,0.06290892,0.600466031,0.798891928,-0.019374978,-0.028928233
1450,-6.413623238,-2.160032441,0.063198991,0.600772208,0.798666971,-0.01925854,-0.028860563
1451,-6.41387914,-2.157739698,0.063466946,0.601159843,0.798378334,-0.0191515,-0.028846129
1452,-6.414166476,-2.155400359,0.063714458,0.601548794,0.798086022,-0.019070649,-0.028880112
1453,-6.41448605,-2.153005417,0.063930124,0.601864206,0.797847715,-0.018991876,-0.028944931
1454,-6.414836116,-2.150547975,0.064120457,0.60207963,0.797684734,-0.018910376,-0.029010025
1455,-6.415218491,-2.148019907,0.064288016,0.602202755,0.797593175,-0.018815601,-0.029033476
1456,-6.415635812,-2.145430861,0.064427614,0.602290873,0.797532589,-0.018687144,-0.028952801
1457,-6.416088871,-2.142793493,0.064541848,0.602397563,0.797462388,-0.01851282,-0.028778316
1458,-6.416575233,-2.140127169,0.064640506,0.602578727,0.797339003,-0.018286927,-0.028547854
1459,-6.417099066,-2.137436338,0.064717909,0.602866993,0.797136868,-0.018025472,-0.028271628
1460,-6.417665746,-2.134717624,0.064784185,0.603269285,0.796848171,-0.01776649,-0.027991323
1461,-6.418274712,-2.131974357,0.064842361,0.603791999,0.796469081,-0.017494167,-0.027679934
1462,-6.418927052,-2.12919733,0.064895766,0.604386895,0.796035853,-0.017246004,-0.027312587
1463,-6.4196244,-2.126379157,0.064950927,0.60503309,0.795565938,-0.016997383,-0.026849334
1464,-6.420372604,-2.123511604,0.065013367,0.60571127,0.795074135,-0.016727141,-0.026290302
1465,-6.421180194,-2.12059092,0.065077933,0.606406622,0.794570367,-0.016439024,-0.025665115
1466,-6.422052015,-2.117615564,0.065145621,0.60707272,0.794088843,-0.016156183,-0.024991988
1467,-6.422986906,-2.114576956,0.065217006,0.607684814,0.79364882,-0.015881661,-0.024258814
1468,-6.423983599,-2.11145432,0.065289798,0.608243271,0.793249527,-0.015627334,-0.023475482
1469,-6.425034434,-2.108247174,0.065363213,0.608727931,0.792903806,-0.015442594,-0.02270212
1470,-6.426143713,-2.104951194,0.065442532,0.609189613,0.792572289,-0.015320948,-0.02196476
1471,-6.427320875,-2.101587941,0.065528501,0.609622705,0.792257201,-0.015285754,-0.021331424
1472,-6.428585892,-2.09814811,0.065602283,0.61002931,0.791956544,-0.015357507,-0.020813948
1473,-6.429931773,-2.094666499,0.065668415,0.610386722,0.791689635,-0.015499426,-0.020379851
1474,-6.431350864,-2.091148285,0.065724405,0.61069149,0.791463242,-0.01561879,-0.019947302
1475,-6.432831925,-2.087605167,0.06577246,0.610996757,0.791239258,-0.015623079,-0.019476124
1476,-6.434365717,-2.08404568,0.065818872,0.611362245,0.790973646,-0.015425551,-0.018945936
1477,-6.435946183,-2.080469609,0.06586839,0.611815892,0.790643247,-0.01501417,-0.018415871
1478,-6.437570129,-2.07686622,0.065913225,0.612357967,0.790245584,-0.014448868,-0.017912751
1479,-6.439239855,-2.073214471,0.065949678,0.612970085,0.789792207,-0.013812678,-0.017468682
1480,-6.440956387,-2.069512004,0.065972747,0.613620966,0.789305301,-0.013181615,-0.017108381
1481,-6.442716496,-2.065775777,0.065974942,0.614332382,0.788767406,-0.012592986,-0.016826182
1482,-6.44451725,-2.062018023,0.065956293,0.615089502,0.788190707,-0.012028103,-0.016602372
1483,-6.446353974,-2.05825501,0.065922011,0.615910376,0.787560057,-0.011518928,-0.016458423
1484,-6.448224854,-2.054510717,0.065864564,0.616847666,0.786833531,-0.011063479,-0.016417995
1485,-6.450144304,-2.050760518,0.065793978,0.617912079,0.786001557,-0.01065808,-0.016511228
1486,-6.452109524,-2.047019575,0.065712853,0.619104798,0.785061945,-0.010312754,-0.016752278
1487,-6.454125316,-2.043278106,0.065620698,0.620410763,0.784025364,-0.010044565,-0.017141198
1488,-6.456196394,-2.039521786,0.065523594,0.621771348,0.78293778,-0.009863792,-0.017650187
1489,-6.458324207,-2.035733601,0.06542382,0.623127361,0.781845787,-0.009791903,-0.018264066
1490,-6.460504109,-2.031916144,0.06531568,0.624407764,0.780807321,-0.009805593,-0.018939968
1491,-6.462731734,-2.028064901,0.065196719,0.625562598,0.779863613,-0.009892882,-0.019654798
1492,-6.464995688,-2.024174695,0.065073798,0.626571593,0.779034034,-0.009965392,-0.020364252
1493,-6.467275771,-2.020269712,0.06495095,0.627451506,0.778306739,-0.009973453,-0.021065553
1494,-6.469563091,-2.01635845,0.064837044,0.628266398,0.777631737,-0.00988101,-0.021738921
1495,-6.471857597,-2.012456042,0.064737457,0.629107461,0.776935631,-0.00967087,-0.022389776
1496,-6.474167166,-2.008560817,0.064648653,0.630010472,0.776186182,-0.009434055,-0.0230828
1497,-6.47649324,-2.004685956,0.064552284,0.630980217,0.775378719,-0.009182958,-0.023821853
1498,-6.478840483,-2.000810865,0.064454676,0.632022685,0.774507921,-0.00890863,-0.024605734
1499,-6.481198741,-1.996943706,0.064352345,0.633066545,0.773631762,-0.008609938,-0.025426681
1500,-6.483567286,-1.993057694,0.064240707,0.634061035,0.772792729,-0.008302796,-0.026250054
1501,-6.485932685,-1.989159562,0.0641264,0.634957827,0.772031992,-0.007985867,-0.027044154
1502,-6.488281574,-1.985249429,0.064008211,0.635721484,0.771381115,-0.007651303,-0.027763807
1503,-6.490611824,-1.981313043,0.063889027,0.636357815,0.770835374,-0.007314222,-0.028426376
1504,-6.492925536,-1.977362099,0.063772608,0.63690927,0.770359815,-0.00700008,-0.029040252
1505,-6.495234097,-1.973395755,0.06365673,0.637411916,0.769923136,-0.006759982,-0.029643162
1506,-6.497540839,-1.969432685,0.063543114,0.637890335,0.769504706,-0.006609584,-0.030244691
1507,-6.499849586,-1.965480616,0.063437114,0.638377862,0.769078988,-0.006511651,-0.030802811
1508,-6.502151276,-1.961561043,0.063346849,0.638938903,0.768594072,-0.006442835,-0.031284518
1509,-6.504443278,-1.957660787,0.063275216,0.639594209,0.76803239,-0.006396692,-0.031695088
1510,-6.506720232,-1.953783629,0.063223234,0.64030429,0.76742894,-0.006306066,-0.031991751
1511,-6.508971555,-1.949948792,0.063184921,0.641045201,0.766801927,-0.006183583,-0.032212072
1512,-6.511204773,-1.946129974,0.063160388,0.641807518,0.766156253,-0.006031826,-0.032424106
1513,-6.513420629,-1.942339801,0.063142811,0.642538473,0.76553392,-0.005861498,-0.032676778
1514,-6.515626876,-1.938563799,0.063124967,0.643179141,0.764982032,-0.005737381,-0.03301766
1515,-6.517823204,-1.934789548,0.063101905,0.64369199,0.764532816,-0.005650291,-0.033440542
1516,-6.52000412,-1.931004813,0.063071849,0.64405509,0.764207335,-0.005614823,-0.033891954
1517,-6.522156888,-1.927214922,0.063038153,0.644286781,0.763993197,-0.005591405,-0.034317266
1518,-6.524271376,-1.92341873,0.062999653,0.644413013,0.76387075,-0.005539539,-0.034679363
1519,-6.526349659,-1.919601189,0.062960091,0.644472874,0.763806596,-0.005470806,-0.034989546
1520,-6.528389841,-1.915807025,0.062914297,0.644488836,0.763781776,-0.005415625,-0.035245014
1521,-6.530400546,-1.91205297,0.062859571,0.644542623,0.763725399,-0.005371036,-0.035489061
1522,-6.53238961,-1.908345074,0.062796781,0.644684525,0.76359312,-0.005346558,-0.03576067
1523,-6.534370934,-1.904676546,0.062724036,0.644948641,0.763354593,-0.005337326,-0.036090571
1524,-6.536342657,-1.901071664,0.062635096,0.645313856,0.763027048,-0.005359364,-0.036483255
1525,-6.538306789,-1.897503259,0.062539278,0.645712903,0.762667766,-0.005388384,-0.036928181
1526,-6.540253448,-1.893976098,0.06243914,0.646083065,0.76233116,-0.00538154,-0.037402079
1527,-6.542173856,-1.89048944,0.062332146,0.646385698,0.762052375,-0.005325678,-0.03785954
1528,-6.544063366,-1.887030842,0.062227714,0.646584352,0.761863552,-0.005248345,-0.03827608
1529,-6.545923685,-1.883588673,0.062122304,0.646670595,0.761772015,-0.005172985,-0.038649438
1530,-6.5477511,-1.880179378,0.062007649,0.6466684,0.761756857,-0.0051211,-0.038990318
1531,-6.549545413,-1.876808243,0.061889513,0.646629546,0.761774487,-0.005054425,-0.039297759
1532,-6.551305652,-1.873472109,0.061768587,0.64656465,0.761816587,-0.005006862,-0.039554672
1533,-6.553023429,-1.870184569,0.061644566,0.646494044,0.761866564,-0.004971869,-0.039750098
1534,-6.554692116,-1.866940564,0.061518306,0.646407999,0.761933455,-0.004958137,-0.039868848
1535,-6.556305476,-1.863728859,0.061391578,0.646263776,0.762051622,-0.005015402,-0.039941257
1536,-6.557856412,-1.860552211,0.061262403,0.646066187,0.762216549,-0.005138782,-0.039975087
1537,-6.559342466,-1.85741256,0.061133673,0.645830921,0.762413891,-0.005358127,-0.03998462
1538,-6.56076434,-1.854306518,0.061004003,0.64555704,0.762641338,-0.005685558,-0.04002465
1539,-6.562126963,-1.85122225,0.060869048,0.645253955,0.762889181,-0.006114038,-0.040125436
1540,-6.56343028,-1.848177986,0.06072473,0.64492236,0.763157936,-0.006639047,-0.040262113
1541,-6.564676718,-1.845183254,0.060583529,0.644594261,0.763421965,-0.007214515,-0.040411545
1542,-6.565870056,-1.842239704,0.060440082,0.64426751,0.763683783,-0.007839441,-0.04055858
1543,-6.567013671,-1.839325746,0.060293464,0.643937463,0.763950151,-0.008477387,-0.040655191
1544,-6.568099109,-1.836444363,0.060150376,0.643589463,0.764234532,-0.009096597,-0.040687044
1545,-6.569125616,-1.833571759,0.060013586,0.643237509,0.764526889,-0.009638527,-0.040635484
1546,-6.570085749,-1.830715704,0.059879065,0.642869619,0.764836023,-0.010103741,-0.040526845
1547,-6.570981348,-1.827865954,0.059741243,0.642487568,0.765158053,-0.010510099,-0.040403182
1548,-6.571818234,-1.825011182,0.059595004,0.642109525,0.765478094,-0.010884268,-0.040251445
1549,-6.572596933,-1.822171983,0.059431392,0.641762913,0.765772665,-0.011256705,-0.040073378
1550,-6.573324856,-1.819356725,0.059255393,0.641492426,0.766003158,-0.011653142,-0.039885255
1551,-6.574011821,-1.816573507,0.059063943,0.641367229,0.76611271,-0.012051893,-0.0396755
1552,-6.574658386,-1.813833743,0.058855974,0.641401545,0.766091351,-0.012412524,-0.039421176
1553,-6.57525904,-1.811139755,0.058636998,0.641573644,0.76595739,-0.01271638,-0.039125824
1554,-6.575813041,-1.808470552,0.058414979,0.641846882,0.76574151,-0.012950746,-0.038791721
1555,-6.576319323,-1.805813431,0.058185396,0.642173494,0.765482892,-0.013113013,-0.038434276
1556,-6.576782345,-1.803147895,0.057943243,0.642502267,0.765222508,-0.013250112,-0.038076044
1557,-6.577200252,-1.80047556,0.057700547,0.642777073,0.765007883,-0.013417283,-0.037690186
1558,-6.577574112,-1.797790759,0.057441275,0.642959651,0.764869841,-0.013637599,-0.037296516
1559,-6.577906512,-1.795088577,0.057170442,0.643045831,0.764809903,-0.013944304,-0.036924641
1560,-6.578196048,-1.792390471,0.056881971,0.643091797,0.76477808,-0.014346093,-0.036628116
1561,-6.578446186,-1.789699192,0.056573592,0.643121936,0.764752481,-0.014819987,-0.036444297
1562,-6.578657416,-1.787024554,0.056245217,0.643188277,0.764689236,-0.015353764,-0.036379595
1563,-6.578827748,-1.784362737,0.055905118,0.643292077,0.764589338,-0.015934688,-0.036394147
1564,-6.578950983,-1.781705634,0.055556724,0.643433193,0.764456258,-0.016548378,-0.036421244
1565,-6.579022121,-1.779030692,0.055207659,0.643604587,0.764297947,-0.017145546,-0.036439172
1566,-6.579035743,-1.776327359,0.054856431,0.643758486,0.764155451,-0.017725098,-0.036431855
1567,-6.578991765,-1.773592868,0.054512925,0.643877108,0.764043675,-0.018286895,-0.036402232
1568,-6.5788977,-1.770834138,0.054169497,0.643959977,0.763960562,-0.018843109,-0.036397035
1569,-6.578766784,-1.768045605,0.05383395,0.644026237,0.763888973,-0.01938148,-0.03644448
1570,-6.578604935,-1.765236979,0.053499261,0.644092003,0.763814643,-0.0199096,-0.036555313
1571,-6.578417032,-1.76240143,0.053183808,0.644167239,0.76373167,-0.020404198,-0.036690235
1572,-6.578198367,-1.75954525,0.05289131,0.644266885,0.76363136,-0.020849997,-0.036777777
1573,-6.577940891,-1.756663616,0.052623375,0.644362508,0.763541747,-0.021199205,-0.036763474
1574,-6.577641477,-1.753751673,0.052377435,0.644467,0.763455113,-0.021411962,-0.03660743
1575,-6.57730197,-1.750792938,0.052157919,0.644579802,0.763369904,-0.021485224,-0.036354549
1576,-6.57693012,-1.747780899,0.051959447,0.644586779,0.763379713,-0.021461636,-0.036037421
1577,-6.576536481,-1.744728141,0.051770319,0.644538644,0.763431314,-0.021388414,-0.035848303
1578,-6.576141569,-1.741601435,0.051579853,0.644370924,0.763575318,-0.02131746,-0.035838704
1579,-6.575743432,-1.738422947,0.051381961,0.644061678,0.763831782,-0.021268815,-0.035961116
1580,-6.575340163,-1.735188571,0.051180319,0.643700623,0.764130817,-0.021232888,-0.036093846
1581,-6.574923903,-1.731922301,0.050984629,0.643365873,0.764411643,-0.021170941,-0.03615224
1582,-6.57449701,-1.72862697,0.05079211,0.643122732,0.764620887,-0.021078345,-0.036107535
1583,-6.574067531,-1.725289261,0.05060384,0.642990106,0.764741217,-0.02095994,-0.035989937
1584,-6.573639213,-1.721916915,0.050424184,0.642940971,0.76479399,-0.020788299,-0.035845605
1585,-6.573219786,-1.718488825,0.050242492,0.642905813,0.76483706,-0.020562704,-0.035687
1586,-6.572806141,-1.714993488,0.050064594,0.642792428,0.764950703,-0.020252298,-0.03547057
1587,-6.572381304,-1.711434816,0.049895202,0.642544132,0.765186478,-0.019814458,-0.035129474
1588,-6.571933729,-1.707803996,0.049731722,0.642130631,0.76556893,-0.019263541,-0.034660955
1589,-6.571458406,-1.704111186,0.049571821,0.641564337,0.766085888,-0.018590894,-0.034088006
1590,-6.570958931,-1.700359389,0.049412206,0.64090045,0.766684454,-0.017869209,-0.033500039
1591,-6.570434516,-1.696581622,0.049244883,0.640188336,0.767317903,-0.01719884,-0.032959518
1592,-6.569895526,-1.692772978,0.049072579,0.639515102,0.767910007,-0.016646287,-0.032520113
1593,-6.569345711,-1.688944598,0.048898463,0.638965278,0.768388256,-0.016239477,-0.032235703
1594,-6.568788913,-1.68509895,0.048722095,0.638578044,0.76872025,-0.015982209,-0.032122069
1595,-6.568219215,-1.681249385,0.048543508,0.63835575,0.768907503,-0.015851191,-0.032123636
1596,-6.567631071,-1.677389724,0.048371459,0.638236164,0.76900368,-0.015832081,-0.032206886
1597,-6.567028423,-1.673511895,0.048203304,0.638164314,0.769056145,-0.015922143,-0.032333262
1598,-6.566413178,-1.66962533,0.048036389,0.638101417,0.769100166,-0.016091583,-0.032443432
1599,-6.565787294,-1.665719729,0.047879142,0.638005581,0.769169465,-0.016362905,-0.032549469
1600,-6.565148265,-1.661794691,0.047735861,0.637894716,0.769251421,-0.016697241,-0.032615712
1601,-6.564492579,-1.657852344,0.047615441,0.637806228,0.769317067,-0.017043226,-0.032618928
1602,-6.563819789,-1.653893295,0.047528566,0.637780463,0.769334754,-0.017350376,-0.032543534
1603,-6.563131447,-1.64993063,0.047484129,0.637844342,0.769282603,-0.017622389,-0.032377815
1604,-6.562431964,-1.64595462,0.04748156,0.637997091,0.769161422,-0.017844567,-0.03212459
1605,-6.561718363,-1.641990159,0.047522946,0.63820195,0.769001148,-0.018008626,-0.031799279
1606,-6.561000416,-1.638030397,0.047608122,0.638437595,0.768816436,-0.018144888,-0.031456114
1607,-6.560287937,-1.634076429,0.047730237,0.638630625,0.768661657,-0.018333152,-0.031210223
1608,-6.559595613,-1.63011826,0.047881746,0.63873207,0.768573958,-0.018662895,-0.031098407
1609,-6.558927972,-1.626136623,0.048065548,0.638713517,0.768573872,-0.019215119,-0.031145232
1610,-6.558282741,-1.622128763,0.048275954,0.638601135,0.768643706,-0.019887729,-0.03130369
1611,-6.557657987,-1.618088009,0.04852848,0.638443419,0.768748187,-0.020591795,-0.031499278
1612,-6.557041827,-1.614045866,0.04882847,0.638273433,0.76886454,-0.021247742,-0.031668228
1613,-6.556435041,-1.610001858,0.049175926,0.638111318,0.768981917,-0.021733486,-0.031755508
1614,-6.555841926,-1.605946691,0.049565906,0.637943045,0.76911442,-0.022001845,-0.031742692
1615,-6.555259132,-1.601907712,0.049986622,0.637751397,0.769276312,-0.022020937,-0.031657376
1616,-6.554693223,-1.597874637,0.050424997,0.637521444,0.769477741,-0.021789161,-0.031553864
1617,-6.554150179,-1.593829557,0.050870918,0.637229106,0.769735099,-0.02135401,-0.031479371
1618,-6.553633338,-1.589766573,0.051312938,0.636851671,0.77006248,-0.020802033,-0.031480166
1619,-6.553160151,-1.585681015,0.051746446,0.636397134,0.770448901,-0.020258777,-0.031571513
1620,-6.552745334,-1.581578499,0.052165065,0.635862008,0.770897446,-0.019820476,-0.031682545
1621,-6.552391032,-1.577476974,0.052569266,0.635230183,0.771422839,-0.019503933,-0.031764976
1622,-6.552092637,-1.573407252,0.052957935,0.634515897,0.772015021,-0.019292003,-0.031783675
1623,-6.551851127,-1.569366386,0.053336315,0.633762038,0.772640987,-0.019154193,-0.031697034
1624,-6.551652616,-1.565401771,0.053706381,0.63301502,0.773262514,-0.0190553,-0.031527195
1625,-6.551493321,-1.561516346,0.054066991,0.632339087,0.773828307,-0.018939291,-0.03127832
1626,-6.551367175,-1.5577031,0.054420437,0.631801626,0.774282724,-0.018793762,-0.030980064
1627,-6.551259075,-1.553982483,0.054767697,0.631396734,0.774630693,-0.018621372,-0.030638182
1628,-6.551155988,-1.550355286,0.055111816,0.631128848,0.774868021,-0.01843162,-0.030268842
1629,-6.55105796,-1.546799294,0.055452019,0.630950868,0.775031014,-0.01823968,-0.029920618
1630,-6.550967943,-1.543312767,0.05579423,0.630834992,0.775140006,-0.018085655,-0.029632628
1631,-6.550889912,-1.539894607,0.056129068,0.630754658,0.775217344,-0.018006987,-0.029366298
1632,-6.550826839,-1.536542496,0.056463013,0.630727898,0.775249962,-0.017984272,-0.029092625
1633,-6.550781268,-1.533262278,0.056794558,0.630750879,0.775240867,-0.017999124,-0.028826352
1634,-6.550766424,-1.530037711,0.057121548,0.630855545,0.775163685,-0.018036348,-0.028587289
