#,X,Y,Z,q_x,q_y,q_z,q_w
4960,-6.409847573,-0.395287575,0.099814675,0.67646224,0.736030708,0.022914415,-0.011513645
4961,-6.412590277,-0.396403421,0.099847444,0.676181124,0.736290762,0.022745907,-0.011731362
4962,-6.415320814,-0.397474876,0.099894238,0.675928389,0.736520765,0.02270089,-0.011943411
4963,-6.418033511,-0.398496978,0.099955885,0.675694883,0.73672945,0.022788091,-0.012117983
4964,-6.420723894,-0.399475548,0.100030101,0.67547519,0.736922819,0.022980489,-0.012244335
4965,-6.423394745,-0.400406037,0.10011528,0.675282015,0.737091665,0.023207597,-0.012307948
4966,-6.426051298,-0.401309963,0.100209179,0.67509796,0.737253308,0.023415567,-0.01232944
4967,-6.428700972,-0.40219549,0.10030249,0.674941838,0.737391769,0.023555211,-0.012330711
4968,-6.431348673,-0.403069799,0.100397972,0.674804036,0.737515871,0.023615548,-0.012335273
4969,-6.433995649,-0.403943889,0.100494155,0.674705106,0.737606765,0.023598665,-0.012344338
4970,-6.436640353,-0.404810491,0.100583313,0.674623791,0.737682913,0.02351405,-0.012399599
4971,-6.439280963,-0.405657811,0.100667654,0.674549013,0.73775406,0.023353182,-0.012538155
4972,-6.441914639,-0.40648581,0.100746614,0.674483279,0.737817124,0.023140267,-0.012756398
4973,-6.444538036,-0.407287867,0.100819188,0.674405066,0.737892028,0.022897569,-0.012994745
4974,-6.447148186,-0.40806379,0.100887077,0.674319415,0.737974886,0.022636258,-0.01319071
4975,-6.449741504,-0.40880779,0.100958712,0.674200965,0.738089421,0.022367177,-0.013295692
4976,-6.452317226,-0.409519057,0.10103169,0.674018213,0.738264862,0.022072475,-0.013313487
4977,-6.454877877,-0.410196222,0.101100876,0.673751013,0.738519735,0.021725236,-0.013273574
4978,-6.4574257,-0.410840272,0.101165456,0.673415756,0.73883845,0.021305665,-0.013230042
4979,-6.459961447,-0.41146018,0.101226621,0.673055993,0.739179674,0.020832445,-0.013230575
4980,-6.46248685,-0.412059406,0.101282451,0.672724712,0.739493978,0.020335666,-0.013288274
4981,-6.46500003,-0.412640301,0.101343345,0.672476322,0.73973147,0.019844273,-0.01338479
4982,-6.467497446,-0.413228857,0.101413775,0.672322664,0.739880516,0.019409621,-0.013502784
4983,-6.46997744,-0.413794791,0.101494402,0.672284009,0.739923214,0.019047911,-0.013602409
4984,-6.472432565,-0.414349712,0.101595505,0.672312813,0.739903076,0.018787977,-0.013635685
4985,-6.474859376,-0.414890524,0.101718147,0.672394573,0.739833319,0.01860977,-0.013633596
4986,-6.47725722,-0.415405116,0.101855303,0.672505857,0.73973532,0.01849789,-0.013614588
4987,-6.479628158,-0.415884214,0.10200943,0.672653088,0.739602633,0.018444523,-0.013622357
4988,-6.481977089,-0.416335455,0.102175014,0.67282172,0.739449076,0.018406524,-0.013682001
4989,-6.48430494,-0.416763712,0.102348731,0.672995829,0.739290082,0.018364126,-0.013767609
4990,-6.486610241,-0.417169869,0.102533264,0.673165067,0.739135748,0.018310066,-0.013852075
4991,-6.488891815,-0.417565759,0.102731884,0.673338449,0.738978024,0.018255834,-0.013911798
4992,-6.491149476,-0.417952855,0.102936267,0.673518882,0.738814384,0.018204192,-0.013936636
4993,-6.493384514,-0.418328213,0.103151227,0.673706727,0.738643015,0.018181673,-0.013970319
4994,-6.495596602,-0.418687644,0.103380176,0.673880461,0.738483688,0.018169954,-0.014029229
4995,-6.497782559,-0.419017826,0.103617655,0.674026791,0.738348459,0.018174997,-0.01411057
4996,-6.499935827,-0.41931325,0.103864692,0.674124654,0.738256608,0.018229698,-0.014170757
4997,-6.502054246,-0.419577956,0.10413131,0.674168535,0.738213153,0.018358325,-0.01418094
4998,-6.504138443,-0.419814468,0.104405404,0.674176095,0.738203066,0.018530351,-0.014122769
4999,-6.506191679,-0.420027697,0.104678615,0.674135623,0.738236704,0.018730142,-0.014032533
5000,-6.50821825,-0.420220845,0.104951289,0.674072203,0.738291282,0.018925021,-0.013946049
5001,-6.510221142,-0.420405096,0.105213641,0.674020265,0.738334559,0.019129866,-0.013885608
5002,-6.51220157,-0.420570696,0.105469812,0.673999738,0.738347796,0.019328854,-0.01390254
5003,-6.514157432,-0.420721866,0.10571513,0.674031589,0.738311452,0.019559092,-0.013966315
5004,-6.516088728,-0.420853658,0.105950442,0.674124644,0.738217787,0.019797142,-0.01409031
5005,-6.517997745,-0.42096808,0.106178905,0.674253004,0.738091451,0.020047908,-0.014211907
5006,-6.519887448,-0.421063759,0.106399115,0.674415749,0.73793417,0.020297407,-0.014302912
5007,-6.521757258,-0.421141154,0.106610721,0.674594892,0.737761949,0.020573584,-0.014344555
5008,-6.523608392,-0.421194055,0.106815986,0.674775107,0.737588748,0.020872308,-0.014343705
5009,-6.525441452,-0.421225087,0.107009328,0.674967603,0.737403406,0.021222823,-0.014301872
5010,-6.527255017,-0.421231299,0.107195632,0.675176745,0.73720259,0.021594279,-0.014226455
5011,-6.529052953,-0.421211409,0.107365499,0.675400452,0.736989374,0.021929026,-0.014142485
5012,-6.530844729,-0.421167748,0.107513938,0.675629414,0.736772965,0.022161516,-0.014119495
5013,-6.532639987,-0.421095181,0.107638049,0.675868194,0.736549597,0.022250811,-0.014204846
5014,-6.534441546,-0.420990781,0.107737375,0.676090016,0.736343684,0.022201605,-0.014399928
5015,-6.536244074,-0.420852639,0.107821779,0.676269724,0.736177999,0.022086193,-0.014608667
5016,-6.538041594,-0.420689823,0.107902936,0.676402611,0.736055865,0.021983878,-0.014764145
5017,-6.539827009,-0.420493667,0.107985267,0.676491759,0.735973028,0.02196418,-0.014838387
5018,-6.541597043,-0.420266728,0.108078205,0.676545767,0.735920902,0.022049583,-0.014834635
5019,-6.543354412,-0.420011953,0.108176152,0.676593284,0.735872907,0.022236539,-0.014769186
5020,-6.545102096,-0.419744185,0.108275468,0.676657985,0.735808295,0.022464642,-0.014678678
5021,-6.5468414,-0.419456626,0.108375894,0.676750368,0.735718191,0.02270306,-0.014568973
5022,-6.548576507,-0.419145919,0.108471171,0.676878615,0.735595827,0.022905294,-0.014472988
5023,-6.550309168,-0.418815987,0.108560725,0.677021712,0.735460914,0.023060612,-0.014389361
5024,-6.552038121,-0.418454993,0.108647251,0.677159712,0.7353325,0.023180956,-0.014264729
5025,-6.553759397,-0.418064976,0.108734378,0.67728075,0.735221243,0.02329492,-0.01406613
5026,-6.555467415,-0.417670692,0.108816543,0.67737057,0.735141013,0.023408229,-0.013742564
5027,-6.557160529,-0.417261043,0.108896072,0.677409563,0.735109818,0.023505336,-0.013316866
5028,-6.558842878,-0.416845706,0.108965997,0.677423273,0.735102969,0.02356886,-0.01287805
5029,-6.560520922,-0.416421663,0.109019079,0.677446441,0.735087822,0.023580637,-0.0124967
5030,-6.562197564,-0.415998173,0.10905608,0.677511212,0.735033031,0.023566136,-0.012232657
5031,-6.563872968,-0.415572299,0.10908434,0.677647532,0.734910086,0.023547774,-0.012103277
5032,-6.565544885,-0.415133775,0.109106099,0.677873913,0.734702153,0.023540405,-0.012064574
5033,-6.567205927,-0.414688174,0.109128923,0.678144738,0.734452389,0.023538013,-0.012056715
5034,-6.568849102,-0.414217343,0.109160701,0.678393615,0.734222889,0.023546462,-0.012017371
5035,-6.570470618,-0.413725989,0.109197869,0.678608825,0.734024114,0.023589387,-0.011924955
5036,-6.572066722,-0.413210905,0.109249071,0.678776576,0.733869016,0.023663822,-0.011775019
5037,-6.573634258,-0.412666342,0.109313506,0.678924288,0.733731501,0.023771956,-0.011609937
5038,-6.575179894,-0.412091226,0.109387089,0.679102804,0.733562754,0.023932459,-0.011502434
5039,-6.576711201,-0.41149709,0.109470334,0.679332174,0.733344215,0.024120416,-0.011500664
5040,-6.57822645,-0.410882913,0.109569439,0.679596582,0.733092763,0.024311498,-0.011508098
5041,-6.579719162,-0.41026419,0.109681572,0.679874683,0.732830054,0.024487205,-0.011441329
5042,-6.581185486,-0.409630844,0.109813923,0.680171748,0.732551659,0.02465514,-0.011250962
5043,-6.582628406,-0.408987863,0.109967126,0.680475439,0.732268771,0.024798433,-0.010984582
5044,-6.584055961,-0.40832703,0.110125343,0.6807463,0.7320181,0.024879672,-0.010722815
5045,-6.58547464,-0.407641988,0.110288243,0.680972951,0.731808648,0.024904791,-0.010568537
5046,-6.586888259,-0.406934181,0.110454695,0.681126601,0.731666255,0.024899609,-0.010538245
5047,-6.58829705,-0.406200449,0.110621462,0.68122081,0.731578203,0.024882901,-0.010601071
5048,-6.589693592,-0.40546427,0.110791218,0.681261235,0.731538542,0.024917243,-0.010659372
5049,-6.591074549,-0.404710559,0.110963627,0.681250014,0.73154616,0.024989583,-0.010684323
5050,-6.592441899,-0.403954905,0.111131215,0.68117375,0.731614355,0.025070207,-0.010688447
5051,-6.593806189,-0.403188855,0.111275497,0.681040767,0.731737609,0.025077278,-0.010708653
5052,-6.595169872,-0.402417357,0.11139783,0.68084342,0.731924164,0.024977092,-0.010742448
5053,-6.596525385,-0.401644058,0.111504722,0.680582144,0.732172549,0.02482615,-0.010722248
5054,-6.597864198,-0.400866363,0.111599464,0.680251477,0.732487433,0.024652253,-0.010599785
5055,-6.599179365,-0.400083664,0.111684346,0.67987065,0.732849115,0.02451124,-0.010357277
5056,-6.600468222,-0.399300398,0.111756717,0.679428364,0.733266953,0.024394407,-0.010078981
5057,-6.601733034,-0.398515368,0.111809064,0.678966645,0.733700662,0.024311228,-0.009828414
5058,-6.602976282,-0.397738356,0.111839507,0.67850118,0.734136255,0.024241662,-0.009615049
5059,-6.604193291,-0.396981713,0.111854316,0.67803546,0.734571313,0.024164556,-0.009432707
5060,-6.605381132,-0.396237288,0.111853972,0.677563348,0.73501138,0.024091695,-0.009261224
5061,-6.606536634,-0.395505516,0.111842968,0.677092838,0.735449434,0.024015074,-0.009093638
5062,-6.607657362,-0.394795778,0.111836279,0.676662269,0.735850759,0.023929497,-0.008900183
5063,-6.608742593,-0.394109632,0.111839986,0.676310872,0.736178973,0.023858131,-0.008655283
5064,-6.609794929,-0.393456347,0.111858035,0.676054766,0.736419102,0.023805151,-0.008377008
5065,-6.61081768,-0.392837353,0.11189289,0.675895828,0.736569972,0.023749194,-0.00809201
5066,-6.6118149,-0.392262063,0.111942588,0.675813644,0.736650973,0.023669595,-0.007811048
5067,-6.612788843,-0.391731349,0.112010456,0.67579952,0.736668435,0.0236156,-0.007545057
5068,-6.613740621,-0.391236726,0.112097665,0.675800103,0.736670696,0.023600017,-0.007317433
5069,-6.614671918,-0.390767232,0.112198852,0.67575845,0.736710321,0.023609729,-0.007141446
5070,-6.615583959,-0.390304431,0.112308237,0.67562386,0.736833911,0.023640781,-0.007021387
5071,-6.616474888,-0.389836018,0.112424847,0.67535659,0.737078376,0.023678137,-0.00694906
5072,-6.617339285,-0.389363014,0.112551298,0.674947381,0.737452144,0.023727605,-0.006882499
5073,-6.618172825,-0.388882486,0.112686484,0.674432355,0.73792042,0.023851015,-0.00675142
5074,-6.618978003,-0.388402308,0.112835353,0.673868373,0.738430493,0.024057565,-0.006561715
5075,-6.619761227,-0.387938375,0.112994505,0.673312704,0.738931052,0.02430758,-0.006328082
5076,-6.620529504,-0.387492945,0.113161476,0.672794561,0.73939609,0.024577816,-0.006068956
5077,-6.621284155,-0.387076312,0.113336233,0.672330149,0.739811231,0.024857332,-0.005798746
5078,-6.62202732,-0.386684636,0.113507191,0.67193805,0.740160153,0.025125701,-0.005559166
5079,-6.622757357,-0.386310832,0.113677527,0.6715985,0.74046104,0.02538426,-0.005342582
5080,-6.623472031,-0.385950297,0.113834633,0.671271374,0.740751038,0.025615015,-0.005149168
5081,-6.624173374,-0.385586168,0.113982529,0.670919496,0.741064217,0.025804915,-0.004996233
5082,-6.624862695,-0.385218686,0.11411955,0.67051819,0.741422238,0.025973502,-0.004878476
5083,-6.625536599,-0.384855412,0.114254704,0.670046313,0.741843205,0.02615583,-0.004740379
5084,-6.626188808,-0.384488574,0.114390601,0.669482311,0.742345742,0.026370605,-0.00456342
5085,-6.626811287,-0.38412384,0.114530798,0.668828629,0.742925846,0.02666395,-0.004299625
5086,-6.62739951,-0.383766041,0.114678615,0.668128713,0.743543721,0.027036758,-0.003971411
5087,-6.627957778,-0.383414693,0.11482619,0.667418762,0.744167985,0.027437807,-0.003656864
5088,-6.628494775,-0.383071766,0.114958676,0.666737623,0.744765308,0.027814921,-0.003450836
5089,-6.629015143,-0.382741301,0.115076511,0.666074456,0.745347013,0.028125963,-0.003402801
5090,-6.629518825,-0.382416123,0.115176019,0.665425473,0.745917584,0.028349794,-0.00349093
5091,-6.629999361,-0.382107474,0.115262208,0.664767989,0.746496025,0.0285332,-0.00361409
5092,-6.630451109,-0.381815457,0.115343567,0.664104344,0.747080139,0.028681631,-0.003748446
5093,-6.630872758,-0.381550042,0.115414064,0.663460452,0.7476455,0.028830685,-0.003902038
5094,-6.631266908,-0.381301651,0.115472748,0.6628942,0.748140232,0.028995684,-0.004089454
5095,-6.631633607,-0.381073604,0.115521074,0.662417313,0.748553966,0.029178487,-0.00434498
5096,-6.631973773,-0.380853227,0.115558509,0.662053274,0.748865459,0.029402727,-0.004633112
5097,-6.632285687,-0.380640193,0.115581888,0.661761384,0.749112355,0.029639104,-0.004906521
5098,-6.632565474,-0.380437003,0.115597695,0.661537045,0.749298157,0.029916757,-0.005098709
5099,-6.632815161,-0.380238556,0.115610617,0.6613712,0.749431411,0.030220632,-0.005235464
5100,-6.633044903,-0.380041895,0.115610376,0.661247442,0.749527671,0.030513194,-0.005388515
5101,-6.633260019,-0.37985147,0.115594461,0.661133885,0.749616133,0.030761127,-0.005602934
5102,-6.63346443,-0.379668369,0.115563047,0.661020648,0.749705726,0.030953742,-0.005907026
5103,-6.633661094,-0.379494028,0.115511755,0.660893761,0.749808337,0.031107508,-0.006262274
5104,-6.633847347,-0.379326557,0.1154438,0.660772335,0.749906381,0.031246614,-0.006632597
5105,-6.634018589,-0.379163269,0.115367466,0.66065299,0.750001463,0.03141129,-0.006983077
5106,-6.634175032,-0.378999171,0.115283229,0.660517684,0.750110371,0.031585391,-0.007292639
5107,-6.634321428,-0.378845162,0.115187657,0.660383362,0.75021938,0.031743678,-0.007552235
5108,-6.634466213,-0.378708956,0.115083986,0.660224808,0.750352125,0.031841107,-0.00781254
5109,-6.634616797,-0.378584676,0.114969846,0.660037595,0.750512748,0.031864378,-0.008102484
5110,-6.634773924,-0.378461419,0.114842645,0.659805287,0.750715748,0.031810851,-0.008421301
5111,-6.634930111,-0.378346971,0.11470914,0.65951933,0.750968077,0.031710975,-0.008695612
5112,-6.635076184,-0.378238302,0.114571699,0.659198347,0.751252138,0.031608129,-0.008870772
5113,-6.635206993,-0.378137979,0.114433266,0.658881481,0.751531874,0.03154383,-0.008945579
5114,-6.635323083,-0.378053912,0.114296028,0.65862302,0.751759758,0.031519529,-0.00891641
5115,-6.635428779,-0.377986923,0.114155906,0.658430495,0.751929103,0.031520056,-0.008854007
5116,-6.635530414,-0.377923594,0.114014038,0.658282398,0.752060088,0.031492318,-0.008839799
5117,-6.635629372,-0.377867278,0.113863256,0.658145063,0.752183892,0.031388105,-0.008902593
5118,-6.635725839,-0.37780292,0.11369986,0.657973675,0.752339964,0.031206898,-0.009019499
5119,-6.635817838,-0.377735122,0.11353283,0.657769944,0.752525077,0.030995114,-0.009165855
5120,-6.635896995,-0.37766653,0.113368229,0.657557852,0.752717178,0.030803198,-0.009256537
5121,-6.635955276,-0.377601095,0.113208892,0.657355541,0.752899964,0.030661748,-0.009230045
5122,-6.635991482,-0.377542727,0.11305315,0.657189144,0.753050463,0.030565336,-0.009120804
5123,-6.636008906,-0.3775063,0.112903538,0.657097499,0.753135395,0.030487831,-0.008969159
5124,-6.636013925,-0.377490884,0.112759767,0.657079835,0.75315614,0.030398148,-0.008824521
5125,-6.636012663,-0.377491677,0.112614443,0.657127304,0.753120924,0.030265211,-0.008751985
5126,-6.636007159,-0.377498738,0.11247742,0.657192797,0.753071488,0.030072488,-0.008752565
5127,-6.635995322,-0.377507686,0.112340087,0.657237064,0.753042462,0.029814291,-0.008809095
5128,-6.635974823,-0.377515538,0.112207652,0.657238948,0.753051419,0.029526444,-0.008872074
5129,-6.63594434,-0.377524988,0.112080247,0.657208394,0.753088987,0.029226285,-0.008940314
5130,-6.635902632,-0.377544878,0.111964315,0.657164629,0.753137182,0.028947315,-0.009004885
5131,-6.635853399,-0.377575718,0.111854568,0.657132235,0.753173737,0.028706578,-0.009081863
5132,-6.635796695,-0.377613926,0.111755922,0.657122726,0.753189186,0.028491942,-0.009164197
5133,-6.635733389,-0.377657558,0.111668176,0.657126215,0.753192444,0.028295357,-0.009254892
5134,-6.635666819,-0.377706002,0.111585354,0.657110172,0.75321407,0.028058804,-0.009353569
5135,-6.635603382,-0.377759329,0.111505232,0.657102031,0.75322965,0.027793088,-0.009463601
5136,-6.6355477,-0.377818824,0.111424846,0.657079877,0.753258874,0.027477415,-0.009596645
5137,-6.635501749,-0.377882019,0.111343847,0.657059303,0.753286451,0.027153624,-0.009760957
5138,-6.635462996,-0.377949622,0.11127,0.657004862,0.753342863,0.026840017,-0.009937618
5139,-6.635425984,-0.378011369,0.111206446,0.656882231,0.75345767,0.026572015,-0.010059888
5140,-6.635389123,-0.378069657,0.111155788,0.65668895,0.753633228,0.026342793,-0.010131022
5141,-6.635352205,-0.378126501,0.111114429,0.656441389,0.75385422,0.026169473,-0.010182119
5142,-6.635314148,-0.378176563,0.111082217,0.656157534,0.75410515,0.026043014,-0.010221273
5143,-6.63527671,-0.37821922,0.111055104,0.655855859,0.754370315,0.025951537,-0.010248798
5144,-6.635238588,-0.378262809,0.111030493,0.655564689,0.754626063,0.025872004,-0.010251019
5145,-6.63519801,-0.378318279,0.111014591,0.655296194,0.75486338,0.025784916,-0.010164348
5146,-6.635157864,-0.378403396,0.111002875,0.655109089,0.755030576,0.025701909,-0.010016132
5147,-6.635122802,-0.378509389,0.111001654,0.655037787,0.755096889,0.025637139,-0.009844954
5148,-6.635093409,-0.378642698,0.111009742,0.655052788,0.75508784,0.025580154,-0.009687806
5149,-6.635066224,-0.37879248,0.111027173,0.655132372,0.755020803,0.025590964,-0.009500799
5150,-6.635038349,-0.378955432,0.111060665,0.655247763,0.754921448,0.025647699,-0.00928292
5151,-6.635008319,-0.37912522,0.111102117,0.65533557,0.754845429,0.025726662,-0.009044771
5152,-6.634977296,-0.379288694,0.111144565,0.655358434,0.754825131,0.025812649,-0.008834681
5153,-6.634945787,-0.379433924,0.111184802,0.655282389,0.754890566,0.025870088,-0.00871563
5154,-6.634912404,-0.379564925,0.111223324,0.655114724,0.755033829,0.025948855,-0.008675929
5155,-6.634877905,-0.379685061,0.111266393,0.654866323,0.75524528,0.026052782,-0.008713073
5156,-6.634840231,-0.379802588,0.111320167,0.654565901,0.755500373,0.026193011,-0.008751779
5157,-6.634797383,-0.379929279,0.111381411,0.65424975,0.755769239,0.02633947,-0.00873812
5158,-6.634752777,-0.3800735,0.111444341,0.653952185,0.756022779,0.026473673,-0.008674235
5159,-6.634711117,-0.380231232,0.111497992,0.653713984,0.756226056,0.026565572,-0.008628447
5160,-6.634675182,-0.380398155,0.111540905,0.653533362,0.756381549,0.026579467,-0.008638768
5161,-6.634644672,-0.380566809,0.111564152,0.65338666,0.756508312,0.026544234,-0.008743546
5162,-6.634614793,-0.380729796,0.11157688,0.653269931,0.756609105,0.026504427,-0.008864272
5163,-6.634579977,-0.380885414,0.11159025,0.653152674,0.756710879,0.026455357,-0.008963454
5164,-6.634538981,-0.381042945,0.111602028,0.653039888,0.756808947,0.02642657,-0.008986587
5165,-6.634494957,-0.381201038,0.111603093,0.652937808,0.756898399,0.026396184,-0.008959529
5166,-6.634452265,-0.38136215,0.11160412,0.652857869,0.756969739,0.026350938,-0.0088907
5167,-6.634411476,-0.38152329,0.111590823,0.652810271,0.757013897,0.026290487,-0.008804568
5168,-6.634370155,-0.381686572,0.111564603,0.652769631,0.757053127,0.026203242,-0.008704172
5169,-6.634327526,-0.381842766,0.111529906,0.652728361,0.757092966,0.026113146,-0.008604097
5170,-6.634287581,-0.381989574,0.111490269,0.652672423,0.757145392,0.026018795,-0.008519703
5171,-6.634252984,-0.382129195,0.111441227,0.65258538,0.7572249,0.025906973,-0.008461782
5172,-6.634224678,-0.382266883,0.11139735,0.652472208,0.757326497,0.025796328,-0.008434742
5173,-6.634201456,-0.382409201,0.111354662,0.652339086,0.757444505,0.025693974,-0.008447404
5174,-6.634183832,-0.382559616,0.111310368,0.652218087,0.757550942,0.025611204,-0.008497273
5175,-6.634172031,-0.382718913,0.111267673,0.652104586,0.757650033,0.025531733,-0.00861204
5176,-6.634166371,-0.382891675,0.111231271,0.652019183,0.75772455,0.025438494,-0.008796233
5177,-6.634170856,-0.38308119,0.111191839,0.65198363,0.757755168,0.02535659,-0.009027438
5178,-6.634182271,-0.383277928,0.111157128,0.651986113,0.757751839,0.025297535,-0.009289379
5179,-6.63419643,-0.383480608,0.111132214,0.651997301,0.757739088,0.025295935,-0.00954517
5180,-6.634213976,-0.383679909,0.111116548,0.651992597,0.757738691,0.025340826,-0.009776136
5181,-6.634236325,-0.38387726,0.111104785,0.651958364,0.757763603,0.025394016,-0.009987862
5182,-6.634264598,-0.384067224,0.111099618,0.651892095,0.757816278,0.025448837,-0.010175546
5183,-6.634295717,-0.384251479,0.111099601,0.651807683,0.757884481,0.025507526,-0.010354872
5184,-6.634326626,-0.384422316,0.111101661,0.651699375,0.757973059,0.025585142,-0.010496035
5185,-6.634354627,-0.384584241,0.111115878,0.651608541,0.758045509,0.025705088,-0.010609625
5186,-6.63438102,-0.384745452,0.111134866,0.651546528,0.758093098,0.025842819,-0.010682973
5187,-6.634411441,-0.384915665,0.111162081,0.651517256,0.758113291,0.025970301,-0.010725992
5188,-6.634449204,-0.385095489,0.111191664,0.651533749,0.758094951,0.026065842,-0.010788494
5189,-6.634497781,-0.385279143,0.111225034,0.6515764,0.75805534,0.026106373,-0.01089743
5190,-6.634559342,-0.385459512,0.111255821,0.651663251,0.757977638,0.026119314,-0.011076476
5191,-6.63463442,-0.385630394,0.111291211,0.651767586,0.757884667,0.026099348,-0.011343272
5192,-6.634720463,-0.385788061,0.111328574,0.651867029,0.757795488,0.026080193,-0.011627507
5193,-6.634810998,-0.385942259,0.111373842,0.651934202,0.757734171,0.026082692,-0.011849738
5194,-6.634899488,-0.38609665,0.111426699,0.651960426,0.75770798,0.026145423,-0.0119431
5195,-6.634983196,-0.386241983,0.11149057,0.651942407,0.757719586,0.026267631,-0.011922181
5196,-6.635063271,-0.386387351,0.111556961,0.651897468,0.757753429,0.02643243,-0.011864201
5197,-6.635145749,-0.386511668,0.111623851,0.651865825,0.757774334,0.026622441,-0.011842756
5198,-6.635234426,-0.386622641,0.111688358,0.651857265,0.75777543,0.026790991,-0.011863674
5199,-6.635329584,-0.386731526,0.111751629,0.651875913,0.757754655,0.026907357,-0.011902572
5200,-6.635431429,-0.386845799,0.111820218,0.651948308,0.757688765,0.026989024,-0.011947024
5201,-6.635541244,-0.386963896,0.111891094,0.65204845,0.757600187,0.027038011,-0.011988377
5202,-6.635660031,-0.387082161,0.111959359,0.652156568,0.757505851,0.027055045,-0.012030045
5203,-6.635784765,-0.387195723,0.112032077,0.652252522,0.757422635,0.027045667,-0.012088526
5204,-6.635914308,-0.387306179,0.112106621,0.652304943,0.757377291,0.027023094,-0.012151282
5205,-6.636047506,-0.387413048,0.11218567,0.652343912,0.757343436,0.026996947,-0.012227235
5206,-6.636184174,-0.387516778,0.112275029,0.652368394,0.75732178,0.026983016,-0.012292942
5207,-6.636320747,-0.387625875,0.112371643,0.652396502,0.757296589,0.027006451,-0.012301717
5208,-6.636454166,-0.387733493,0.112477144,0.652433218,0.757263605,0.027064307,-0.012257733
5209,-6.63658457,-0.387832848,0.112594576,0.652465746,0.757233138,0.027167241,-0.012180555
5210,-6.636715077,-0.387923613,0.112716022,0.652495948,0.75720405,0.027290731,-0.012094625
5211,-6.636848464,-0.388007838,0.112837058,0.652535132,0.757167102,0.027420896,-0.011998984
5212,-6.636985144,-0.388083651,0.112960782,0.65256801,0.757134449,0.027565672,-0.011939473
5213,-6.637125639,-0.388149815,0.113081951,0.652593747,0.757106555,0.027733728,-0.011912432
5214,-6.637266058,-0.388205979,0.113204292,0.652624162,0.757073464,0.02793365,-0.011882094
5215,-6.637402203,-0.388250393,0.113325509,0.652618025,0.7570716,0.028144971,-0.011839172
5216,-6.637535588,-0.388285582,0.113443422,0.652574188,0.757103355,0.028331575,-0.011779655
5217,-6.63766599,-0.388315712,0.11355103,0.652508127,0.757156341,0.028464147,-0.011713698
5218,-6.637795058,-0.388342564,0.113653072,0.652428734,0.757223603,0.028514292,-0.011666115
5219,-6.637924961,-0.388365308,0.113741143,0.652357656,0.75728495,0.028508824,-0.011672193
5220,-6.63805664,-0.388379149,0.113813457,0.652284618,0.757349231,0.028439683,-0.011751798
5221,-6.638189178,-0.388381092,0.113876619,0.652195952,0.757427728,0.028329008,-0.011880422
5222,-6.63832148,-0.388365672,0.113938802,0.652103971,0.757509407,0.028205139,-0.01201579
5223,-6.638453444,-0.388339258,0.11398642,0.652015218,0.757588082,0.028099105,-0.012119955
5224,-6.63858369,-0.388304406,0.114032988,0.65194359,0.757653073,0.028003925,-0.012130836
5225,-6.638712785,-0.38826595,0.114080892,0.651888897,0.75770369,0.027950708,-0.012030869
5226,-6.6388448,-0.388227357,0.114120585,0.651863422,0.757730066,0.027902197,-0.01186141
5227,-6.638981957,-0.388188105,0.114158906,0.651858831,0.757738272,0.02787324,-0.01165583
5228,-6.63912648,-0.388152347,0.11419733,0.651865485,0.757736326,0.027853308,-0.011456143
5229,-6.639279083,-0.388114966,0.114235286,0.651873522,0.757733139,0.027829011,-0.011267114
5230,-6.639435558,-0.388074004,0.11427063,0.651870941,0.757738342,0.027817063,-0.01109466
5231,-6.639592907,-0.388023272,0.11431808,0.651847865,0.757760066,0.02782811,-0.010938006
5232,-6.639751237,-0.387965705,0.114369179,0.651785812,0.757815405,0.027827996,-0.010801334
5233,-6.639912441,-0.387900249,0.114422046,0.651679184,0.757910795,0.0277843,-0.010653659
5234,-6.640071903,-0.387846867,0.114482798,0.651547202,0.758028348,0.027746108,-0.010460443
5235,-6.640227655,-0.387798312,0.114554363,0.651413948,0.758146071,0.027743485,-0.010232383
5236,-6.640379703,-0.387767316,0.11463767,0.651308934,0.758236967,0.027809034,-0.010001587
5237,-6.640530545,-0.387752521,0.114735479,0.651237161,0.758296952,0.027918255,-0.009821614
5238,-6.640683413,-0.387743268,0.114843558,0.651194154,0.758329794,0.028069515,-0.009705608
5239,-6.640838424,-0.387739444,0.11495873,0.651181411,0.758335044,0.028240063,-0.009655547
5240,-6.640992265,-0.387734282,0.115081706,0.651177591,0.75833185,0.028420594,-0.009634308
5241,-6.641141206,-0.38771745,0.11521392,0.651152975,0.758345736,0.028619586,-0.00961599
5242,-6.641285452,-0.387688456,0.115341708,0.651099264,0.758384975,0.028816434,-0.009570352
5243,-6.6414258,-0.387649565,0.115468542,0.650997655,0.758466942,0.028975342,-0.009506863
5244,-6.64156681,-0.387604724,0.115588656,0.650865612,0.758577065,0.029080483,-0.009440182
5245,-6.641712387,-0.387554987,0.115695394,0.65069337,0.758722983,0.02913828,-0.009409204
5246,-6.641861269,-0.387502821,0.115790309,0.650526927,0.758864087,0.029186605,-0.00938921
5247,-6.642009618,-0.387449922,0.115885139,0.65038178,0.758986452,0.029254409,-0.009342681
5248,-6.642156827,-0.387401237,0.115975468,0.650276763,0.759073854,0.029348218,-0.009257293
5249,-6.642307343,-0.3873555,0.116063314,0.650213401,0.759126233,0.02943132,-0.009148433
5250,-6.642464586,-0.387311117,0.116142387,0.650170373,0.759163298,0.029457966,-0.009044452
